beitrag_id,plattform,kategorie,beitragstext,bildbeschreibung,sentiment,hashtags,autor_typ,verlinkte_themen
940,Instagram,Bildung,So sieht eine Aktion zu Bildung.,Kind mit Buch auf einer Wiese,neutral,#zu #bildung,Influencer,"Essen, Sport"
941,Facebook,Bildung,Gemeinsam für eine Aktion zu Demokratie.,Kind mit Buch auf einer Wiese,neutral,#zu #demokratie,NGO,"Reisen, Essen"
942,Facebook,Sport,Heute gab es eine Wanderung durch Jugendpolitik.,eine Bühne mit Rednerin im Rampenlicht,positiv,#jugendpolitik #heute,Privatperson,"Wirtschaft, Bildung"
943,Instagram,Bildung,Ein Erlebnis in einen Vortrag über soziale Gerechtigkeit.,Menschen mit Schildern vor dem Rathaus,positiv,#erlebnis #gerechtigkeit,Unternehmen,"Musik, Bildung"
944,Facebook,Technologie,Wir brauchen dringend eine Diskussion zu gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,positiv,#wir #gesunde,Unternehmen,"Klima, Musik"
945,TikTok,Wirtschaft,Gemeinsam für eine Aktion zu Demokratie.,Menschen mit Schildern vor dem Rathaus,neutral,#für #eine,Partei,"Reisen, Bildung"
946,Facebook,Musik,Viele Menschen demonstrieren für eine Aktion zu mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,negativ,#für #demonstrieren,Influencer,"Bildung, Essen"
947,Instagram,Bildung,Gemeinsam für eine Wanderung durch Jugendpolitik.,Familie auf dem Markt mit Einkaufstaschen,positiv,#jugendpolitik #eine,Privatperson,"Wirtschaft, Klima"
948,Instagram,Musik,So sieht eine Wanderung durch soziale Gerechtigkeit.,Menschen mit Schildern vor dem Rathaus,negativ,#wanderung #eine,NGO,"Politik, Essen"
949,TikTok,Musik,Gemeinsam für ein Konzert in soziale Gerechtigkeit.,Zelt mit Transparenten im Stadtpark,neutral,#gerechtigkeit #in,Influencer,"Bildung, Klima"
950,Facebook,Bildung,Ich war gestern bei eine Diskussion zu faire Löhne.,eine Bühne mit Rednerin im Rampenlicht,positiv,#diskussion #löhne,Privatperson,"Sport, Reisen"
951,Instagram,Bildung,So sieht eine Diskussion zu mehr Fahrradwege.,Zelt mit Transparenten im Stadtpark,negativ,#zu #so,NGO,"Bildung, Essen"
952,Facebook,Klima,Ich war gestern bei einen Vortrag über Klimaschutz.,Publikum mit bunten Lichtern,neutral,#bei #klimaschutz,Partei,"Bildung, Politik"
953,Facebook,Musik,Gemeinsam für eine Demo für kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,positiv,#gemeinsam #für,Unternehmen,"Reisen, Politik"
954,Instagram,Klima,So sieht eine Aktion zu Klimaschutz.,Familie auf dem Markt mit Einkaufstaschen,positiv,#klimaschutz #sieht,Influencer,"Klima, Reisen"
955,Facebook,Reisen,Gemeinsam für eine Wanderung durch gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#wanderung #gesunde,Partei,"Reisen, Wirtschaft"
956,Facebook,Technologie,Ich war gestern bei eine Demo für faire Löhne.,Publikum mit bunten Lichtern,negativ,#faire #demo,Partei,"Technologie, Reisen"
957,Instagram,Sport,Gemeinsam für einen Workshop zu digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,neutral,#digitale #workshop,Privatperson,"Essen, Politik"
958,Instagram,Musik,Wir brauchen dringend eine Aktion zu digitale Teilhabe.,Kind mit Buch auf einer Wiese,negativ,#aktion #eine,NGO,"Politik, Wirtschaft"
959,Facebook,Essen,Wir brauchen dringend ein Konzert in Bildung.,Zelt mit Transparenten im Stadtpark,positiv,#bildung #in,Influencer,"Technologie, Essen"
960,Facebook,Technologie,Wir brauchen dringend ein Konzert in Jugendpolitik.,eine Bühne mit Rednerin im Rampenlicht,positiv,#brauchen #wir,Privatperson,"Wirtschaft, Reisen"
961,TikTok,Klima,Viele Menschen demonstrieren für ein Konzert in Bildung.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#demonstrieren #viele,Partei,"Klima, Musik"
962,Facebook,Wirtschaft,Heute gab es eine Demo für Demokratie.,Schüler in einem Klassenzimmer mit Tablets,positiv,#für #gab,Influencer,"Klima, Wirtschaft"
963,Instagram,Wirtschaft,Endlich wieder eine Diskussion zu faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,negativ,#löhne #diskussion,Influencer,"Reisen, Bildung"
964,TikTok,Musik,Endlich wieder ein Treffen mit faire Löhne.,eine Bühne mit Rednerin im Rampenlicht,neutral,#wieder #endlich,Influencer,"Reisen, Technologie"
965,TikTok,Essen,Ein Erlebnis in eine Wanderung durch digitale Teilhabe.,eine Bühne mit Rednerin im Rampenlicht,negativ,#durch #erlebnis,Influencer,"Bildung, Politik"
966,Facebook,Politik,Ich war gestern bei ein Treffen mit mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,positiv,#war #gestern,NGO,"Essen, Sport"
967,Facebook,Technologie,Wir brauchen dringend eine Diskussion zu mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,neutral,#diskussion #mehr,Privatperson,"Reisen, Essen"
968,TikTok,Sport,Ein Erlebnis in eine Demo für mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,positiv,#in #ein,Partei,"Politik, Reisen"
969,TikTok,Politik,Ein Erlebnis in eine Demo für mehr Fahrradwege.,Publikum mit bunten Lichtern,negativ,#ein #fahrradwege,NGO,"Technologie, Musik"
970,Facebook,Musik,Wir brauchen dringend eine Demo für faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,neutral,#löhne #demo,Influencer,"Musik, Wirtschaft"
971,Instagram,Klima,So sieht ein Treffen mit Demokratie.,Schüler in einem Klassenzimmer mit Tablets,neutral,#so #demokratie,Privatperson,"Essen, Klima"
972,TikTok,Politik,Viele Menschen demonstrieren für eine Aktion zu mehr Fahrradwege.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#viele #zu,Unternehmen,"Musik, Wirtschaft"
973,Instagram,Bildung,Viele Menschen demonstrieren für eine Aktion zu Demokratie.,Kind mit Buch auf einer Wiese,negativ,#viele #für,Privatperson,"Technologie, Essen"
974,Instagram,Politik,Endlich wieder eine Demo für Demokratie.,Zelt mit Transparenten im Stadtpark,positiv,#wieder #für,NGO,"Bildung, Essen"
975,Facebook,Technologie,Gemeinsam für eine Demo für mehr Fahrradwege.,Familie auf dem Markt mit Einkaufstaschen,positiv,#fahrradwege #demo,Partei,"Wirtschaft, Technologie"
976,Facebook,Reisen,So sieht eine Diskussion zu Demokratie.,Schüler in einem Klassenzimmer mit Tablets,neutral,#diskussion #zu,Influencer,"Technologie, Bildung"
977,TikTok,Bildung,Viele Menschen demonstrieren für eine Diskussion zu digitale Teilhabe.,Kind mit Buch auf einer Wiese,neutral,#eine #teilhabe,NGO,"Politik, Technologie"
978,Facebook,Bildung,Wir brauchen dringend einen Vortrag über Jugendpolitik.,Publikum mit bunten Lichtern,positiv,#jugendpolitik #brauchen,Privatperson,"Wirtschaft, Reisen"
979,TikTok,Musik,Gemeinsam für einen Vortrag über Bildung.,Menschen mit Schildern vor dem Rathaus,negativ,#einen #über,Partei,"Klima, Musik"
980,Facebook,Sport,Viele Menschen demonstrieren für einen Workshop zu mehr Fahrradwege.,Publikum mit bunten Lichtern,neutral,#workshop #für,NGO,"Reisen, Klima"
981,Instagram,Sport,Ein Erlebnis in eine Aktion zu gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#ernährung #zu,NGO,"Reisen, Sport"
982,Facebook,Reisen,Ein Erlebnis in ein Konzert in soziale Gerechtigkeit.,Kind mit Buch auf einer Wiese,negativ,#gerechtigkeit #erlebnis,NGO,"Politik, Essen"
983,Instagram,Reisen,Ich war gestern bei ein Konzert in mehr Fahrradwege.,Menschen mit Schildern vor dem Rathaus,negativ,#fahrradwege #ein,Influencer,"Wirtschaft, Klima"
984,TikTok,Technologie,Gemeinsam für ein Konzert in Klimaschutz.,Familie auf dem Markt mit Einkaufstaschen,positiv,#in #gemeinsam,NGO,"Reisen, Technologie"
985,Instagram,Politik,So sieht einen Vortrag über Bildung.,eine Bühne mit Rednerin im Rampenlicht,neutral,#über #sieht,NGO,"Klima, Politik"
986,Instagram,Politik,Gemeinsam für ein Treffen mit kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,positiv,#ein #vielfalt,Partei,"Technologie, Wirtschaft"
987,TikTok,Sport,Ein Erlebnis in eine Aktion zu kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,negativ,#aktion #erlebnis,NGO,"Technologie, Bildung"
988,Facebook,Politik,Wir brauchen dringend ein Konzert in Jugendpolitik.,Kind mit Buch auf einer Wiese,neutral,#in #ein,Partei,"Wirtschaft, Reisen"
989,TikTok,Essen,Endlich wieder eine Aktion zu gesunde Ernährung.,Publikum mit bunten Lichtern,positiv,#aktion #endlich,Privatperson,"Klima, Sport"
990,Facebook,Reisen,Wir brauchen dringend einen Workshop zu Bildung.,Kind mit Buch auf einer Wiese,neutral,#einen #workshop,Privatperson,"Technologie, Musik"
991,TikTok,Klima,Ein Erlebnis in einen Workshop zu faire Löhne.,Zelt mit Transparenten im Stadtpark,negativ,#in #erlebnis,NGO,"Musik, Essen"
992,TikTok,Wirtschaft,Gemeinsam für eine Aktion zu gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#ernährung #gesunde,Influencer,"Sport, Reisen"
993,Facebook,Reisen,Ein Erlebnis in einen Workshop zu Jugendpolitik.,eine Bühne mit Rednerin im Rampenlicht,negativ,#ein #in,NGO,"Sport, Klima"
994,Instagram,Reisen,Endlich wieder ein Treffen mit mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,negativ,#wieder #endlich,Partei,"Essen, Sport"
995,Facebook,Politik,Viele Menschen demonstrieren für einen Workshop zu faire Löhne.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#zu #für,NGO,"Essen, Technologie"
996,Instagram,Klima,Viele Menschen demonstrieren für eine Diskussion zu kulturelle Vielfalt.,Zelt mit Transparenten im Stadtpark,positiv,#diskussion #demonstrieren,Influencer,"Musik, Reisen"
997,Facebook,Musik,Ich war gestern bei einen Vortrag über soziale Gerechtigkeit.,Schüler in einem Klassenzimmer mit Tablets,neutral,#war #über,Influencer,"Technologie, Klima"
998,TikTok,Wirtschaft,Gemeinsam für einen Workshop zu Demokratie.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#zu #workshop,Partei,"Politik, Wirtschaft"
999,Instagram,Bildung,Heute gab es ein Treffen mit mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,positiv,#fahrradwege #mehr,Unternehmen,"Sport, Wirtschaft"
1000,TikTok,Reisen,Gemeinsam für eine Diskussion zu digitale Teilhabe.,Kind mit Buch auf einer Wiese,neutral,#teilhabe #gemeinsam,Unternehmen,"Essen, Reisen"
1001,Facebook,Wirtschaft,So sieht einen Vortrag über digitale Teilhabe.,Publikum mit bunten Lichtern,negativ,#einen #sieht,Privatperson,"Sport, Technologie"
1002,TikTok,Essen,Heute gab es einen Vortrag über faire Löhne.,Kind mit Buch auf einer Wiese,neutral,#vortrag #löhne,Privatperson,"Bildung, Politik"
1003,Facebook,Technologie,Viele Menschen demonstrieren für eine Wanderung durch digitale Teilhabe.,Zelt mit Transparenten im Stadtpark,neutral,#eine #wanderung,Privatperson,"Bildung, Politik"
1004,TikTok,Klima,So sieht eine Demo für digitale Teilhabe.,Zelt mit Transparenten im Stadtpark,negativ,#digitale #demo,Unternehmen,"Politik, Bildung"
1005,TikTok,Essen,Viele Menschen demonstrieren für eine Wanderung durch Klimaschutz.,Kind mit Buch auf einer Wiese,negativ,#durch #viele,Unternehmen,"Essen, Klima"
1006,Facebook,Politik,Viele Menschen demonstrieren für eine Wanderung durch soziale Gerechtigkeit.,Kind mit Buch auf einer Wiese,neutral,#wanderung #gerechtigkeit,Unternehmen,"Sport, Klima"
1007,Instagram,Sport,Ein Erlebnis in einen Vortrag über Klimaschutz.,eine Bühne mit Rednerin im Rampenlicht,negativ,#vortrag #klimaschutz,Partei,"Technologie, Reisen"
1008,TikTok,Klima,Endlich wieder eine Diskussion zu gesunde Ernährung.,Zelt mit Transparenten im Stadtpark,negativ,#wieder #endlich,Unternehmen,"Bildung, Wirtschaft"
1009,Instagram,Politik,Ich war gestern bei eine Demo für gesunde Ernährung.,Publikum mit bunten Lichtern,positiv,#war #für,Partei,"Wirtschaft, Klima"
1010,Instagram,Essen,Ein Erlebnis in einen Vortrag über Bildung.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#ein #einen,Unternehmen,"Sport, Reisen"
1011,Facebook,Musik,Endlich wieder ein Treffen mit Demokratie.,Zelt mit Transparenten im Stadtpark,positiv,#ein #endlich,Privatperson,"Politik, Musik"
1012,Instagram,Technologie,Ein Erlebnis in eine Diskussion zu kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,positiv,#zu #erlebnis,Unternehmen,"Reisen, Politik"
1013,TikTok,Sport,Ich war gestern bei eine Diskussion zu Demokratie.,Familie auf dem Markt mit Einkaufstaschen,negativ,#bei #zu,Influencer,"Essen, Klima"
1014,Facebook,Reisen,Endlich wieder eine Demo für mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,positiv,#für #wieder,NGO,"Technologie, Bildung"
1015,Instagram,Wirtschaft,Heute gab es eine Aktion zu soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,negativ,#es #eine,Unternehmen,"Technologie, Musik"
1016,TikTok,Klima,Viele Menschen demonstrieren für einen Vortrag über gesunde Ernährung.,Publikum mit bunten Lichtern,positiv,#vortrag #menschen,Partei,"Bildung, Technologie"
1017,Instagram,Essen,So sieht ein Konzert in Bildung.,Familie auf dem Markt mit Einkaufstaschen,positiv,#sieht #bildung,Privatperson,"Klima, Politik"
1018,Facebook,Wirtschaft,Ein Erlebnis in eine Aktion zu Klimaschutz.,Menschen mit Schildern vor dem Rathaus,negativ,#ein #erlebnis,Influencer,"Technologie, Politik"
1019,TikTok,Reisen,Heute gab es eine Diskussion zu Bildung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#bildung #gab,Influencer,"Politik, Wirtschaft"
1020,Facebook,Bildung,Wir brauchen dringend eine Diskussion zu Demokratie.,Schüler in einem Klassenzimmer mit Tablets,neutral,#wir #zu,Influencer,"Politik, Musik"
1021,TikTok,Essen,Viele Menschen demonstrieren für einen Vortrag über soziale Gerechtigkeit.,Publikum mit bunten Lichtern,negativ,#vortrag #einen,NGO,"Musik, Bildung"
1022,TikTok,Technologie,So sieht einen Workshop zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,negativ,#sieht #so,Unternehmen,"Politik, Technologie"
1023,TikTok,Klima,So sieht einen Workshop zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#zu #sieht,Unternehmen,"Essen, Technologie"
1024,TikTok,Technologie,Ein Erlebnis in eine Aktion zu faire Löhne.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#löhne #erlebnis,NGO,"Klima, Essen"
1025,TikTok,Technologie,So sieht eine Demo für mehr Fahrradwege.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#demo #sieht,NGO,"Wirtschaft, Musik"
1026,Facebook,Technologie,Heute gab es ein Treffen mit Demokratie.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#gab #es,Influencer,"Reisen, Klima"
1027,Instagram,Technologie,So sieht ein Treffen mit Bildung.,Familie auf dem Markt mit Einkaufstaschen,negativ,#mit #so,Unternehmen,"Politik, Musik"
1028,Instagram,Technologie,Ein Erlebnis in eine Aktion zu Bildung.,Kind mit Buch auf einer Wiese,neutral,#in #ein,Unternehmen,"Bildung, Technologie"
1029,Instagram,Reisen,Ich war gestern bei eine Diskussion zu Klimaschutz.,Schüler in einem Klassenzimmer mit Tablets,neutral,#ich #war,Partei,"Essen, Bildung"
1030,Instagram,Musik,Ich war gestern bei ein Konzert in digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#teilhabe #bei,Unternehmen,"Wirtschaft, Musik"
1031,TikTok,Technologie,Wir brauchen dringend eine Aktion zu Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,positiv,#dringend #wir,Privatperson,"Technologie, Wirtschaft"
1032,Facebook,Technologie,Viele Menschen demonstrieren für eine Demo für Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#für #bildung,NGO,"Wirtschaft, Technologie"
1033,Instagram,Wirtschaft,Ich war gestern bei einen Vortrag über faire Löhne.,Menschen mit Schildern vor dem Rathaus,positiv,#gestern #ich,Privatperson,"Essen, Politik"
1034,TikTok,Klima,Ein Erlebnis in ein Treffen mit Bildung.,Publikum mit bunten Lichtern,neutral,#bildung #ein,NGO,"Reisen, Technologie"
1035,TikTok,Musik,Heute gab es einen Vortrag über mehr Fahrradwege.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#mehr #heute,Partei,"Politik, Sport"
1036,Instagram,Bildung,Wir brauchen dringend einen Workshop zu digitale Teilhabe.,eine Bühne mit Rednerin im Rampenlicht,neutral,#brauchen #einen,Unternehmen,"Wirtschaft, Technologie"
1037,TikTok,Essen,Wir brauchen dringend ein Treffen mit Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,negativ,#dringend #ein,Partei,"Klima, Bildung"
1038,Instagram,Musik,Viele Menschen demonstrieren für ein Konzert in Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,neutral,#ein #konzert,Privatperson,"Essen, Klima"
1039,Facebook,Technologie,Heute gab es eine Aktion zu gesunde Ernährung.,Kind mit Buch auf einer Wiese,positiv,#zu #eine,Partei,"Musik, Bildung"
1040,Instagram,Musik,Endlich wieder eine Wanderung durch Klimaschutz.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#durch #endlich,Partei,"Musik, Technologie"
1041,TikTok,Musik,So sieht eine Demo für kulturelle Vielfalt.,Publikum mit bunten Lichtern,neutral,#eine #so,Privatperson,"Wirtschaft, Bildung"
1042,Instagram,Musik,Ich war gestern bei einen Vortrag über kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,neutral,#bei #gestern,Privatperson,"Musik, Klima"
1043,Facebook,Essen,Wir brauchen dringend eine Wanderung durch mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,neutral,#fahrradwege #brauchen,Privatperson,"Sport, Musik"
1044,TikTok,Musik,Heute gab es ein Konzert in digitale Teilhabe.,Kind mit Buch auf einer Wiese,positiv,#gab #digitale,Privatperson,"Essen, Wirtschaft"
1045,Instagram,Reisen,Gemeinsam für ein Treffen mit Bildung.,eine Bühne mit Rednerin im Rampenlicht,neutral,#für #bildung,NGO,"Sport, Technologie"
1046,TikTok,Reisen,Wir brauchen dringend ein Konzert in faire Löhne.,Schüler in einem Klassenzimmer mit Tablets,positiv,#wir #dringend,NGO,"Wirtschaft, Technologie"
1047,TikTok,Wirtschaft,Ein Erlebnis in eine Demo für digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,neutral,#für #ein,Influencer,"Wirtschaft, Reisen"
1048,TikTok,Reisen,Gemeinsam für ein Konzert in gesunde Ernährung.,eine Bühne mit Rednerin im Rampenlicht,positiv,#konzert #ernährung,Partei,"Politik, Bildung"
1049,TikTok,Sport,Ein Erlebnis in eine Wanderung durch faire Löhne.,Zelt mit Transparenten im Stadtpark,positiv,#ein #wanderung,Influencer,"Essen, Politik"
1050,TikTok,Klima,Endlich wieder eine Wanderung durch mehr Fahrradwege.,Publikum mit bunten Lichtern,neutral,#endlich #wieder,NGO,"Musik, Bildung"
1051,Instagram,Musik,Heute gab es einen Vortrag über Jugendpolitik.,Publikum mit bunten Lichtern,neutral,#jugendpolitik #über,Unternehmen,"Politik, Klima"
1052,TikTok,Sport,So sieht einen Vortrag über Jugendpolitik.,Zelt mit Transparenten im Stadtpark,positiv,#über #vortrag,NGO,"Wirtschaft, Politik"
1053,Instagram,Essen,Wir brauchen dringend eine Wanderung durch Bildung.,Kind mit Buch auf einer Wiese,neutral,#bildung #dringend,Privatperson,"Politik, Technologie"
1054,Instagram,Klima,So sieht eine Diskussion zu Demokratie.,Publikum mit bunten Lichtern,positiv,#sieht #demokratie,Unternehmen,"Politik, Reisen"
1055,TikTok,Klima,Endlich wieder ein Treffen mit kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,positiv,#endlich #vielfalt,Privatperson,"Sport, Klima"
1056,Facebook,Wirtschaft,Wir brauchen dringend ein Treffen mit soziale Gerechtigkeit.,Kind mit Buch auf einer Wiese,neutral,#ein #wir,Influencer,"Politik, Klima"
1057,TikTok,Sport,Endlich wieder ein Treffen mit faire Löhne.,Kind mit Buch auf einer Wiese,neutral,#faire #ein,Influencer,"Wirtschaft, Sport"
1058,TikTok,Bildung,Endlich wieder eine Diskussion zu soziale Gerechtigkeit.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#zu #gerechtigkeit,Privatperson,"Technologie, Musik"
1059,Instagram,Bildung,So sieht ein Konzert in kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,negativ,#vielfalt #sieht,Partei,"Politik, Bildung"
